id,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1501227,2008,3,31,1,1936,1930,2047,2046,DL,1933,N914DE,71,76,55,1,6,BOS,LGA,185,3,13,0,N,0,,,,,
4731936,2008,8,23,6,1609,1555,1926,1850,AA,1022,N3DCAA,197,175,150,36,14,MIA,PHL,1013,20,27,0,N,0,0,0,36,0,0
1126849,2008,2,18,1,1742,1720,2138,2045,B6,457,N552JB,236,205,210,53,22,BOS,FLL,1237,8,18,0,N,0,3,0,31,0,19
1288310,2008,3,3,1,1550,1435,1733,1610,XE,2972,N14937,103,95,89,83,75,TUL,IAH,429,8,6,0,N,0,0,0,8,0,75
2843789,2008,5,2,5,837,825,1018,1001,OH,5365,N587SW,101,96,81,17,12,DCA,CVG,411,2,18,0,N,0,12,0,5,0,0
1236874,2008,3,21,5,956,940,1237,1210,WN,325,N231WN,281,270,256,27,16,MDW,LAX,1750,6,19,0,N,0,0,4,11,0,12
5840917,2008,10,31,5,1429,1410,1655,1630,AA,886,N3CTAA,146,140,121,25,19,DFW,MSP,852,9,16,0,N,0,19,0,6,0,0
4754007,2008,8,13,3,1818,1810,2206,2155,AA,1808,N497AA,168,165,140,11,8,DFW,PBI,1103,7,21,0,N,0,,,,,
3127935,2008,6,4,3,700,620,830,754,YV,2718,N97325,90,94,61,36,40,SBA,PHX,455,19,10,0,N,0,36,0,0,0,0
5123910,2008,9,24,3,1058,1045,1336,1320,DL,706,N976DL,158,155,125,16,13,ATL,BOS,946,9,24,0,N,0,4,0,3,0,9
2672648,2008,5,22,4,2001,1855,104,4,US,359,N828AW,183,189,150,60,66,PHX,MSP,1276,7,26,0,N,0,0,0,0,0,60
90908,2008,1,31,4,2001,1935,2009,1940,WN,890,N412WN,68,65,58,29,26,BOI,RNO,335,4,6,0,N,0,0,0,3,0,26
6352385,2008,11,13,4,1028,1020,1257,1258,9E,2991,86319E,89,98,71,-1,8,RST,DTW,477,9,9,0,N,0,,,,,
4877253,2008,9,12,5,1929,1840,2019,1950,WN,767,N239WN,170,190,154,29,49,SAT,LAX,1210,10,6,0,N,0,0,0,0,0,29
3500062,2008,6,7,6,1921,1850,2046,2020,AA,1305,N504AA,85,90,67,26,31,DFW,MCI,460,5,13,0,N,0,4,0,0,0,22
2844580,2008,5,7,3,1301,1230,1528,1503,9E,2030,91469E,87,93,61,25,31,LIT,ATL,453,13,13,0,N,0,25,0,0,0,0
1936192,2008,4,25,5,1918,1749,2008,1836,YV,1962,N651BR,50,47,38,92,89,ITO,HNL,216,5,7,0,N,0,0,0,3,0,89
4072909,2008,7,10,4,1946,1940,2122,2115,NW,1593,N340NB,96,95,69,7,6,MEM,IAH,469,10,17,0,N,0,,,,,
881772,2008,2,27,3,1119,1105,1805,1736,US,1192,N180US,286,271,264,29,14,PHX,PHL,2075,4,18,0,N,0,14,0,15,0,0
2909754,2008,5,8,4,1558,1545,2003,1940,AA,1900,N4YSAA,185,175,147,23,13,DFW,DCA,1192,24,14,0,N,0,13,0,10,0,0
6516419,2008,12,19,5,1817,1730,1923,1850,WN,3158,N612SW,126,140,110,33,47,AUS,DEN,775,6,10,0,N,0,32,0,0,0,1
6197382,2008,11,1,6,1114,855,1337,1120,WN,1653,N395SW,83,85,69,137,139,MSY,TPA,487,5,9,0,N,0,137,0,0,0,0
2635892,2008,5,15,4,1653,1617,1844,1815,UA,1176,N311UA,111,118,93,29,36,SFO,SEA,679,5,13,0,N,0,0,0,0,0,29
6262157,2008,11,14,5,1158,1130,1402,1358,FL,575,N938AT,124,148,102,4,28,ATL,EWR,745,9,13,0,N,0,,,,,
4514612,2008,8,16,6,2017,2000,2241,2235,US,1479,N710UW,84,95,72,6,17,PHX,SLC,507,10,2,0,N,0,,,,,
3277218,2008,6,18,3,609,600,920,931,US,1248,N740UW,131,151,119,-11,9,MSY,DCA,969,3,9,0,N,0,,,,,
3719905,2008,7,2,3,2241,2120,2341,2220,XE,2055,N13970,60,60,44,81,81,IAH,DAL,217,3,13,0,N,0,0,0,0,0,81
2077246,2008,4,27,7,1345,1339,1643,1637,US,75,N914AW,178,178,156,6,6,PHX,SEA,1107,3,19,0,N,0,,,,,
6378099,2008,11,7,5,1739,1550,1957,1815,AA,1255,N4XFAA,258,265,230,102,109,DFW,SEA,1660,9,19,0,N,0,77,0,0,0,25
917090,2008,2,13,3,2102,1855,2320,2130,EV,4410,N820AS,138,155,116,110,127,HPN,ATL,780,9,13,0,N,0,0,110,0,0,0
6521072,2008,12,20,6,911,830,1120,1040,WN,1301,N925WN,249,250,231,40,41,MDW,LAS,1521,3,15,0,N,0,0,11,0,0,29
2670448,2008,5,21,3,1631,1620,1742,1723,US,1497,N506AU,71,63,35,19,11,CLT,CHS,168,8,28,0,N,0,0,0,8,0,11
545161,2008,1,29,2,1241,1210,1531,1450,AS,635,N557AS,170,160,133,41,31,LAS,SEA,866,10,27,0,N,0,0,0,10,0,31
4758957,2008,8,21,4,1945,1935,2151,2135,AA,2033,N3CKAA,246,240,223,16,10,DFW,SEA,1660,10,13,0,N,0,9,0,6,0,1
1867273,2008,4,26,6,1908,1845,2141,2125,WN,1545,N716SW,333,340,317,16,23,BWI,SAN,2295,5,11,0,N,0,0,0,0,0,16
3400596,2008,6,17,2,2147,2105,2313,2240,MQ,4035,N523AE,86,95,70,33,42,ORD,XNA,522,3,13,0,N,0,0,0,0,0,33
903776,2008,2,25,1,1549,1535,1715,1659,DL,1271,N976DL,146,144,113,16,14,ATL,DFW,732,9,24,0,N,0,14,0,2,0,0
2639391,2008,5,9,5,1228,1215,1346,1326,UA,1439,N491UA,138,131,122,20,13,DEN,ONT,819,5,11,0,N,0,13,0,7,0,0
2342549,2008,4,30,3,2022,1945,2133,2110,B6,33,N228JB,71,85,59,23,37,ROC,JFK,264,4,8,0,N,0,23,0,0,0,0
4463482,2008,8,18,1,1029,1020,1318,1254,UA,300,N936UA,109,94,81,24,9,DEN,DSM,589,5,23,0,N,0,9,0,15,0,0
2180702,2008,4,4,5,1601,1545,1639,1635,MQ,3736,N524AE,38,50,26,4,16,GRK,DFW,134,5,7,0,N,0,,,,,
6573818,2008,12,9,2,1112,1105,1505,1400,XE,2860,N24103,233,175,178,65,7,MKE,IAH,984,5,50,0,N,0,0,7,58,0,0
6846168,2008,12,10,3,1914,1740,2144,2000,MQ,4559,N842MQ,150,140,129,104,94,BOS,CMH,640,4,17,0,N,0,15,0,10,0,79
3303425,2008,6,22,7,2055,2030,726,658,DL,1526,N631DL,391,388,369,28,25,ANC,CVG,3110,6,16,0,N,0,24,0,3,0,1
6544270,2008,12,28,7,1053,1045,1256,1300,WN,1306,N446WN,243,255,229,-4,8,HOU,OAK,1642,5,9,0,N,0,,,,,
4977767,2008,9,28,7,1028,1020,1127,1123,YV,2871,N989HA,59,63,37,4,8,YUM,PHX,160,6,16,0,N,0,,,,,
4215754,2008,7,6,7,1511,1445,1633,1619,DL,1706,N964DL,82,94,64,14,26,ATL,CMH,446,7,11,0,N,0,,,,,
5689759,2008,10,2,4,1021,1013,1334,1331,EV,5234,N970EV,133,138,112,3,8,OMA,ATL,821,9,12,0,N,0,,,,,
5867077,2008,10,12,7,1902,1840,2036,2000,AA,1943,N4XMAA,94,80,55,36,22,SFO,LAX,337,17,22,0,N,0,0,0,16,0,20
2798137,2008,5,21,3,1440,1425,1716,1700,MQ,4273,N858AE,156,155,133,16,15,RIC,MIA,826,9,14,0,N,0,15,0,1,0,0
336887,2008,1,7,1,1431,1406,1525,1512,EV,4603,N874AS,114,126,99,13,25,ATL,TUL,674,3,12,0,N,0,,,,,
5803584,2008,10,25,6,700,550,811,655,9E,2039,91709E,71,65,52,76,70,TLH,ATL,223,4,15,0,N,0,0,70,6,0,0
909637,2008,2,18,1,715,700,1008,1005,EV,4154,N709EV,113,125,95,3,15,MCI,ATL,692,8,10,0,N,0,,,,,
6943787,2008,12,2,2,1819,1800,1918,1850,AS,694,N622AS,59,50,38,28,19,SEA,GEG,224,3,18,0,N,0,0,0,9,0,19
3154952,2008,6,13,5,800,752,909,906,OH,5708,N455CA,69,74,46,3,8,ATL,LEX,303,2,21,0,N,0,,,,,
3736550,2008,7,9,3,1835,1800,1940,1903,XE,2168,N15986,65,63,42,37,35,DAL,IAH,217,14,9,0,N,0,8,0,2,0,27
5032547,2008,9,27,6,832,825,939,921,OO,3789,N608SK,127,116,90,18,7,SLC,LGB,589,5,32,0,N,0,7,0,11,0,0
1735963,2008,3,21,5,1208,1045,2051,1911,B6,352,N652JB,343,326,278,100,83,BUR,JFK,2465,6,59,0,N,0,0,0,17,0,83
5730543,2008,10,27,1,1930,1920,2124,2118,FL,50,N173AT,294,298,261,6,10,ATL,LAX,1946,7,26,0,N,0,,,,,
1960660,2008,4,6,7,1633,1540,1704,1615,OO,2625,N498CA,31,35,18,49,53,MKE,MSN,74,4,9,0,N,0,29,0,0,0,20
4769988,2008,8,9,6,1350,1255,1607,1538,AS,123,N309AS,197,223,183,29,55,SEA,FAI,1533,3,11,0,N,0,29,0,0,0,0
6525847,2008,12,22,1,619,610,741,735,WN,405,N621SW,82,85,71,6,9,DAL,MCI,461,3,8,0,N,0,,,,,
793243,2008,2,19,2,1207,1105,1617,1543,OO,1994,N802SK,130,158,115,34,62,DEN,CVG,1069,5,10,0,N,0,0,0,0,0,34
2154169,2008,4,23,3,2137,2130,2351,2334,FL,596,N942AT,134,124,107,17,7,ATL,ROC,749,7,20,0,N,0,7,0,10,0,0
5356019,2008,9,16,2,1152,1145,1621,1629,CO,1832,N87507,209,224,187,-8,7,IAH,LGA,1416,9,13,0,N,0,,,,,
5649959,2008,10,27,1,957,950,1649,1655,US,304,N676AW,232,245,206,-6,7,PHX,CLT,1774,7,19,0,N,0,,,,,
5222163,2008,9,18,4,624,600,739,720,MQ,4814,N847AE,75,80,54,19,24,BOS,LGA,185,11,10,0,N,0,19,0,0,0,0
2368742,2008,4,1,2,1152,1120,1345,1305,DL,458,N371DA,113,105,79,40,32,ATL,DCA,547,4,30,0,N,0,0,0,8,0,32
6985326,2008,12,12,5,1612,1550,2019,2032,CO,210,N71411,187,222,158,-13,22,IAH,EWR,1400,8,21,0,N,0,,,,,
1851816,2008,4,21,1,1823,1805,2103,2045,WN,1094,N699SW,160,160,118,18,18,PHL,MCO,861,7,35,0,N,0,0,0,0,0,18
4358074,2008,8,10,7,901,830,1019,952,XE,2363,N14939,78,82,60,27,31,IAH,OKC,395,5,13,0,N,0,27,0,0,0,0
650418,2008,2,16,6,1738,1615,2049,1925,WN,510,N752SW,131,130,109,84,83,LIT,BWI,912,4,18,0,N,0,0,0,1,0,83
6749632,2008,12,24,3,1626,1614,2001,1919,DL,8,N384DA,155,125,102,42,12,IAH,ATL,689,39,14,0,N,0,12,0,30,0,0
714167,2008,2,25,1,1612,1555,1721,1704,XE,2934,N16510,69,69,53,17,17,CLE,ABE,339,4,12,0,N,0,0,0,0,0,17
3330628,2008,6,26,4,2052,2009,2243,2207,EV,4662,N860AS,111,118,87,36,43,ATL,MDT,619,2,22,0,N,0,0,36,0,0,0
3152886,2008,6,10,2,1700,1315,1756,1400,OH,5445,N806CA,56,45,28,236,225,CMH,CVG,116,4,24,0,N,0,225,0,11,0,0
2288526,2008,4,27,7,1421,1410,1749,1750,AA,1306,N616AA,148,160,129,-1,11,DFW,FLL,1119,4,15,0,N,0,,,,,
2366231,2008,4,9,3,40,30,556,602,CO,1743,N33286,196,212,183,-6,10,SFO,IAH,1635,5,8,0,N,0,,,,,
3663794,2008,7,20,7,1842,1825,1956,1950,WN,1766,N744SW,74,85,57,6,17,SLC,DEN,391,7,10,0,N,0,,,,,
1016560,2008,2,1,5,2258,2230,2359,2319,NW,702,N331NW,61,49,28,40,28,DTW,GRR,120,7,26,0,N,0,23,0,12,0,5
4767616,2008,8,4,1,1038,1030,1328,1318,AS,506,N560AS,170,168,142,10,8,SEA,SNA,978,7,21,0,N,0,,,,,
1356920,2008,3,7,5,2152,1950,107,2251,OO,5936,N776SK,135,121,98,136,122,ORD,ORF,717,4,33,0,N,0,136,0,0,0,0
11157,2008,1,6,7,914,855,1024,1005,WN,2113,N306SW,70,70,56,19,19,RNO,LAS,345,3,11,0,N,0,8,0,0,0,11
6778267,2008,12,18,4,1520,1425,1600,1502,EV,5038,N926EV,100,97,76,58,55,ATL,LIT,453,6,18,0,N,0,3,16,3,0,36
1394904,2008,3,30,7,1500,1449,1703,1646,OO,5890,N954SW,123,117,100,17,11,DEN,BOI,649,4,19,0,N,0,17,0,0,0,0
830386,2008,2,13,3,2013,1845,2200,2024,UA,661,N910UA,167,159,138,96,88,ORD,DEN,888,5,24,0,N,0,33,0,8,0,55
1884804,2008,4,20,7,1949,1930,2105,2041,XE,172,N13553,136,131,119,24,19,BOI,SAN,749,5,12,0,N,0,4,0,5,0,15
3475254,2008,6,4,3,2045,2030,101,2343,AA,185,N321AA,436,373,350,78,15,JFK,LAX,2475,10,76,0,N,0,4,0,63,0,11
6525670,2008,12,22,1,1001,955,1108,1105,WN,299,N697SW,67,70,53,3,6,BWI,PVD,328,7,7,0,N,0,,,,,
5939159,2008,10,13,1,1153,1140,1420,1359,DL,910,N665DN,147,139,118,21,13,ATL,LGA,761,12,17,0,N,0,13,0,8,0,0
2454736,2008,5,22,4,2139,2120,2304,2240,WN,1848,N412WN,85,80,68,24,19,SNA,OAK,371,7,10,0,N,0,10,0,5,0,9
792710,2008,2,18,1,2030,1720,2238,1859,OO,6001,N932SW,128,99,66,219,190,OMA,ORD,416,8,54,0,N,0,0,0,219,0,0
4291164,2008,8,20,3,1407,1400,1634,1630,WN,1760,N927WN,87,90,74,4,7,DEN,OKC,495,4,9,0,N,0,,,,,
796697,2008,2,21,4,1006,940,1109,1045,OO,3736,N581SW,63,65,47,24,26,TWF,SLC,175,6,10,0,N,0,24,0,0,0,0
3581588,2008,6,1,7,2027,2012,2058,2047,DL,1697,N602DL,91,95,65,11,15,ATL,MSY,425,6,20,0,N,0,,,,,
5066278,2008,9,21,7,833,755,1114,1041,UA,1226,N813UA,101,106,87,33,38,ORD,BWI,622,4,10,0,N,0,33,0,0,0,0
1459378,2008,3,18,2,1332,1320,1542,1523,US,1457,N438US,130,123,99,19,12,CLT,FLL,631,4,27,0,N,0,12,0,7,0,0
824082,2008,2,18,1,1823,1642,1952,1809,UA,451,N932UA,149,147,131,103,101,RDU,ORD,647,6,12,0,N,0,0,0,13,0,90
6539818,2008,12,26,5,1706,1645,1837,1815,WN,2194,N714CB,91,90,73,22,21,SAN,OAK,446,7,11,0,N,0,21,0,1,0,0
577807,2008,1,11,5,916,830,1108,949,CO,1123,N14639,112,79,65,79,46,BOS,EWR,200,15,32,0,N,0,0,0,79,0,0
1914189,2008,4,7,1,1444,1400,1623,1550,XE,2674,N13936,99,110,83,33,44,MHT,CLE,544,7,9,0,N,0,0,0,0,0,33
1853858,2008,4,22,2,2031,1955,30,2345,WN,3324,N713SW,179,170,166,45,36,HOU,BWI,1246,5,8,0,N,0,5,0,9,0,31
786559,2008,2,14,4,1652,1616,1806,1732,OO,6410,N903SW,74,76,55,34,36,BUR,SFO,326,4,15,0,N,0,0,0,0,0,34
4417767,2008,8,9,6,1132,1111,1423,1425,OO,3649,N459SW,111,134,91,-2,21,DSM,ATL,743,8,12,0,N,0,,,,,
389378,2008,1,13,7,2150,2140,2258,2255,MQ,3471,N803AE,68,75,54,3,10,DFW,BTR,383,3,11,0,N,0,,,,,
3526183,2008,6,5,4,1349,1330,1625,1620,AS,510,N649AS,156,170,134,5,19,SEA,SNA,978,6,16,0,N,0,,,,,
6714932,2008,12,18,4,744,730,954,954,US,1572,N762US,130,144,118,0,14,PIT,TPA,873,2,10,0,N,0,,,,,
650421,2008,2,16,6,1638,1015,1753,1120,WN,598,N521SW,75,65,64,393,383,LIT,DAL,296,4,7,0,N,0,383,0,10,0,0
524981,2008,1,19,6,1005,920,1639,1555,AA,2231,N5DJAA,274,275,258,44,45,ORD,SJU,2072,4,12,0,N,0,0,44,0,0,0
6030788,2008,11,30,7,1331,1305,1428,1409,XE,2355,N16951,57,64,41,19,26,EWR,BWI,169,5,11,0,N,0,0,19,0,0,0
6320442,2008,11,15,6,1535,1523,1820,1758,NW,422,N555NW,165,155,143,22,12,DTW,MCO,957,7,15,0,N,0,12,0,10,0,0
78368,2008,1,27,7,2311,2110,53,2240,WN,259,N442WN,102,90,73,133,121,LAS,OAK,407,8,21,0,N,0,0,21,12,0,100
6844323,2008,12,23,2,1545,1325,1727,1435,MQ,4443,N510MQ,162,130,107,172,140,ATL,ORD,606,41,14,0,N,0,0,0,148,0,24
1862420,2008,4,24,4,2150,2045,2348,2245,WN,1865,N272WN,118,120,102,63,65,PHX,OAK,646,5,11,0,N,0,1,0,0,0,62
2044106,2008,4,1,2,1247,1130,1520,1425,US,1273,N947UW,213,235,197,55,77,PHL,DFW,1302,6,10,0,N,0,55,0,0,0,0
3584918,2008,6,4,3,1422,1345,1632,1555,DL,1236,N3735D,130,130,108,37,37,MCO,CVG,756,5,17,0,N,0,0,0,0,0,37
5242041,2008,9,11,4,1404,1325,1701,1618,NW,1157,N346NB,177,173,150,43,39,MSP,IAH,1034,12,15,0,N,0,39,0,4,0,0
6617012,2008,12,2,2,1825,1745,1941,1905,OO,2558,N507CA,76,80,57,36,40,OMA,MKE,426,5,14,0,N,0,0,0,0,0,36
1135426,2008,2,27,3,1420,1408,1738,1730,CO,1630,N36247,138,142,116,8,12,IAH,PBI,956,7,15,0,N,0,,,,,
4634402,2008,8,11,1,1457,1440,1630,1605,MQ,3668,N857AE,153,145,128,25,17,CVG,DFW,812,10,15,0,N,0,12,0,8,0,5
6971676,2008,12,31,3,851,830,1010,950,CO,1120,N11641,79,80,35,20,21,EWR,BOS,200,12,32,0,N,0,20,0,0,0,0
6391901,2008,11,13,4,1843,1740,2043,2010,AA,1869,N486AA,180,210,161,33,63,FLL,ORD,1182,5,14,0,N,0,33,0,0,0,0
2661272,2008,5,13,2,911,855,1048,1027,US,1405,N181UW,97,92,74,21,16,PIT,CLT,366,8,15,0,N,0,16,0,5,0,0
3699300,2008,7,31,4,823,815,1545,1600,WN,1522,N927WN,262,285,247,-15,8,LAS,BWI,2106,5,10,0,N,0,,,,,
4637348,2008,8,11,1,1347,1300,1504,1415,MQ,3777,N507AE,77,75,47,49,47,DFW,LIT,304,6,24,0,N,0,45,0,2,0,2
5228990,2008,9,5,5,1731,1720,1854,1849,NW,323,N779NC,143,149,115,5,11,BWI,MEM,787,6,22,0,N,0,,,,,
297340,2008,1,1,2,1404,1310,1531,1440,WN,3839,N788SA,147,150,121,51,54,PHL,BNA,675,7,19,0,N,0,7,0,0,0,44
4837171,2008,8,11,1,2002,1855,2140,2051,DL,827,N983DL,98,116,77,49,67,DCA,ATL,547,7,14,0,N,0,2,0,0,0,47
6662535,2008,12,31,3,1447,1430,2237,2139,UA,62,N589UA,350,309,304,58,17,LIH,SFO,2447,10,36,0,N,0,17,0,41,0,0
3872940,2008,7,1,2,1017,1005,1249,1243,US,1551,N114UW,92,98,75,6,12,PHX,SLC,507,3,14,0,N,0,,,,,
1496134,2008,3,27,4,2041,2015,2215,2157,DL,1890,N908DL,94,102,68,18,26,ATL,IND,432,10,16,0,N,0,0,0,0,0,18
452004,2008,1,4,5,2050,2035,2303,2251,NW,1708,N341NB,73,76,54,12,15,MSP,TVC,375,5,14,0,N,0,,,,,
1816848,2008,4,11,5,1005,950,1109,1100,WN,2281,N494WN,64,70,53,9,15,BWI,CLE,314,5,6,0,N,0,,,,,
3458196,2008,6,21,6,1418,1346,1451,1440,9E,3731,89189E,33,54,19,11,32,DTW,LAN,74,2,12,0,N,0,,,,,
176960,2008,1,5,6,2148,2115,22,2359,OO,6356,N927SW,94,104,74,23,33,SFO,SLC,599,5,15,0,N,0,0,0,0,0,23
4338973,2008,8,17,7,2124,2110,2208,2205,XE,2089,N12921,104,115,87,3,14,CLE,MEM,622,4,13,0,N,0,,,,,
525166,2008,1,6,7,1004,900,1225,1105,AA,2244,N242AA,201,185,172,80,64,RSW,ORD,1120,5,24,0,N,0,0,0,80,0,0
526030,2008,1,29,2,1842,1835,2002,1950,AA,2291,N626AA,140,135,118,12,7,EGE,LAX,748,10,12,0,N,0,,,,,
3364763,2008,6,23,1,2157,2130,2359,2305,FL,192,N974AT,122,95,72,54,27,ATL,RSW,515,6,44,0,N,0,27,0,27,0,0
6532830,2008,12,24,3,1955,1855,103,25,WN,3391,N787SA,188,210,175,38,60,LAS,BHM,1618,3,10,0,N,0,0,0,0,11,27
1815209,2008,4,10,4,1723,1615,1839,1730,WN,3937,N916WN,76,75,60,69,68,ONT,OAK,361,6,10,0,N,0,0,0,1,0,68
3435699,2008,6,26,4,1020,1006,1307,1258,NW,768,N773NC,107,112,84,9,14,MSP,DTW,528,6,17,0,N,0,,,,,
5501027,2008,10,3,5,1725,1719,2004,2006,XE,2350,N16541,159,167,137,-2,6,MKE,IAH,984,12,10,0,N,0,,,,,
4710636,2008,8,15,5,1952,1945,2241,2230,9E,5916,85169E,109,105,82,11,7,MEM,SAV,545,5,22,0,N,0,,,,,
2279768,2008,4,12,6,1629,1620,1743,1720,AA,1011,N3DCAA,74,60,40,23,9,TPA,MIA,204,15,19,0,N,0,3,0,14,0,6
1003851,2008,2,28,4,1444,1435,1709,1656,NW,113,N360NW,205,201,179,13,9,MSP,PHX,1276,10,16,0,N,0,,,,,
2789375,2008,5,8,4,630,620,839,815,MQ,3952,N672AE,69,55,37,24,10,ORD,IND,177,10,22,0,N,0,10,0,14,0,0
3301118,2008,6,20,5,2003,1820,2215,2047,DL,1618,N993DL,132,147,114,88,103,ATL,BDL,859,7,11,0,N,0,88,0,0,0,0
4449411,2008,8,28,4,1542,1529,1649,1640,OO,5810,N752SK,67,71,44,9,13,DEN,RAP,301,4,19,0,N,0,,,,,
6815002,2008,12,12,5,2158,2115,2246,2157,HA,397,N480HA,48,42,29,49,43,KOA,HNL,163,9,10,0,N,0,26,0,0,0,23
5603553,2008,10,26,7,1928,1754,2057,1930,UA,723,N524UA,149,156,126,87,94,DEN,SJC,948,5,18,0,N,0,0,0,0,0,87
1722812,2008,3,28,5,2023,1927,8,2310,AS,131,N589AS,405,403,374,58,56,ORD,ANC,2846,5,26,0,N,0,0,0,2,0,56
3348356,2008,6,2,1,2143,2135,2337,2325,FL,41,N307AT,294,290,263,12,8,ATL,LAX,1946,8,23,0,N,0,,,,,
5332106,2008,9,2,2,1711,1600,2023,1909,B6,462,N563JB,192,189,172,74,71,RSW,BOS,1249,7,13,0,N,0,0,0,3,0,71
2006760,2008,4,10,4,1322,1024,1456,1215,UA,75,N333UA,94,111,77,161,178,PDX,SFO,550,9,8,0,N,0,161,0,0,0,0
1617977,2008,3,21,5,2206,2135,2352,2303,NW,711,N594NW,226,208,185,49,31,MSP,LAS,1300,9,32,0,N,0,21,0,18,0,10
3144537,2008,6,27,5,1258,1220,1355,1317,YV,7193,N444YV,57,57,37,38,38,ASE,DEN,125,8,12,0,N,0,0,0,0,0,38
6747489,2008,12,22,1,627,600,915,836,DL,991,N930DL,168,156,110,39,27,ROC,ATL,749,16,42,0,N,0,27,0,12,0,0
4877562,2008,9,12,5,1313,1300,1459,1450,WN,2038,N282WN,106,110,92,9,13,SMF,PHX,647,6,8,0,N,0,,,,,
3031877,2008,6,13,5,1305,1250,1405,1355,WN,3325,N447WN,60,65,52,10,15,ONT,SJC,333,3,5,0,N,0,,,,,
252243,2008,1,27,7,936,844,1131,952,UA,1484,N484UA,115,68,48,99,52,LAX,LAS,236,8,59,0,N,0,0,0,88,0,11
1769946,2008,3,1,6,1406,1340,1619,1559,DL,994,N679DA,133,139,105,20,26,ATL,EWR,745,6,22,0,N,0,0,0,20,0,0
1761208,2008,3,10,1,1639,1610,1933,1917,CO,1478,N33209,174,187,161,16,29,EWR,SRQ,1034,3,10,0,N,0,16,0,0,0,0
1475618,2008,3,30,7,1305,1244,1448,1427,US,614,N657AW,103,103,85,21,21,RNO,PHX,601,6,12,0,N,0,21,0,0,0,0
1815914,2008,4,10,4,958,935,1204,1205,WN,79,N213WN,126,150,110,-1,23,SEA,LAS,866,7,9,0,N,0,,,,,
2349287,2008,4,27,7,1513,1455,1940,1932,CO,266,N76508,147,157,133,8,18,PHX,IAH,1009,4,10,0,N,0,,,,,
3673713,2008,7,23,3,1056,1025,1319,1245,WN,2889,N402WN,143,140,119,34,31,PIT,TPA,873,4,20,0,N,0,0,0,3,0,31
5935656,2008,10,10,5,1139,1130,1836,1836,DL,926,N698DL,237,246,215,0,9,ONT,ATL,1900,8,14,0,N,0,,,,,
313318,2008,1,24,4,1112,845,1440,1239,DL,443,N3750D,328,354,310,121,147,JFK,PHX,2153,4,14,0,N,0,121,0,0,0,0
6843844,2008,12,12,5,1514,1455,1600,1540,MQ,4419,N808MQ,106,105,69,20,19,PIT,ORD,412,8,29,0,N,0,0,8,1,0,11
3567825,2008,6,28,6,1606,1525,1903,1814,CO,65,N34137,357,349,332,49,41,EWR,LAX,2454,8,17,0,N,0,41,0,8,0,0
2577845,2008,5,14,3,1538,1527,1647,1632,OO,5579,N292UX,69,65,53,15,11,LAX,FAT,209,3,13,0,N,0,11,0,4,0,0
2917862,2008,5,10,6,1614,1530,1737,1655,AA,2423,N586AA,83,85,68,42,44,ORD,MCI,403,3,12,0,N,0,42,0,0,0,0
6800597,2008,12,18,4,614,600,804,754,FL,183,N338AT,110,114,90,10,14,DCA,ATL,547,10,10,0,N,0,,,,,
2060396,2008,4,14,1,935,815,1746,1627,US,718,N171US,311,312,297,79,80,LAX,PHL,2401,3,11,0,N,0,79,0,0,0,0
4666024,2008,8,9,6,2008,1815,302,126,NW,216,N583NW,234,251,210,96,113,SEA,DTW,1927,8,16,0,N,0,91,0,0,0,5
4189904,2008,7,2,3,1904,1855,745,730,CO,2,N69063,461,455,438,15,9,HNL,IAH,3904,6,17,0,N,0,9,0,6,0,0
6528040,2008,12,22,1,726,720,919,925,WN,3079,N206WN,113,125,101,-6,6,SDF,TPA,727,4,8,0,N,0,,,,,
4735693,2008,8,18,1,2200,2015,146,5,AA,1140,N406AA,166,170,147,101,105,DFW,ORF,1213,5,14,0,N,0,6,0,0,0,95
5511422,2008,10,13,1,1340,1330,1429,1415,YV,1031,N37342,49,45,35,14,10,HNL,ITO,216,2,12,0,N,0,,,,,
3025398,2008,6,11,3,1918,1910,2047,2100,WN,2164,N347SW,89,110,77,-13,8,RNO,PHX,601,5,7,0,N,0,,,,,
1987896,2008,4,3,4,1533,1520,1605,1550,OO,2516,N498CA,92,90,81,15,13,PIT,MKE,431,4,7,0,N,0,13,0,2,0,0
351957,2008,1,23,3,1950,1918,2257,2230,F9,407,N936FR,127,132,108,27,32,LAX,DEN,862,9,10,0,N,0,0,0,11,0,16
4457172,2008,8,24,7,228,2233,1058,700,UA,86,N597UA,330,327,307,238,235,HNL,LAX,2556,10,13,0,N,0,0,0,8,0,230
2013820,2008,4,6,7,2228,2120,29,2329,UA,332,N594UA,61,69,40,60,68,ORD,DTW,235,7,14,0,N,0,9,0,0,0,51
3406861,2008,6,15,7,2138,2035,2308,2140,MQ,4267,N631AE,90,65,41,88,63,ORD,EVV,273,4,45,0,N,0,28,0,25,0,35
765904,2008,2,1,5,1123,1032,1249,1205,OO,5801,N927SW,86,93,65,44,51,SGF,ORD,438,7,14,0,N,0,0,0,44,0,0
